id,Variant Inventory Qty,year,Image Src,Body (HTML),Type,Title,author,Vendor,Handle,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code
438,2,1995,http://images.amazon.com/images/P/8478097732.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Ferran Torrent</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Historical Fiction,GrÃÂ cies per la propina (Columna),Ferran Torrent,Columna,grã-â-cies-per-la-propina-columna-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
439,19,1995,http://images.amazon.com/images/P/8478098267.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Joan Agut</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",History,El dia que es va cremar el Liceu (La primera Columna),Joan Agut,Columna,el-dia-que-es-va-cremar-el-liceu-la-primera-columna-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
440,4,1990,http://images.amazon.com/images/P/8478800336.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Carmen Rico-Godoy</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Poetry,CÃÂ³mo ser una mujer y no morir en el intento (ColecciÃÂ³n El Papagayo),Carmen Rico-Godoy,Ediciones Temas de Hoy,cã-â³mo-ser-una-mujer-y-no-morir-en-el-intento-colecciã-â³n-el-papagayo-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
441,6,1999,http://images.amazon.com/images/P/8478884963.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Maeve Binchy</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Memoir,Una casa en Irlanda,Maeve Binchy,Salamandra,una-casa-en-irlanda,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
442,17,1997,http://images.amazon.com/images/P/8483002523.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Ferran Torrent</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Poetry,La mirada del tafur (ColÃÂ¨lecciÃÂ³ clÃÂ ssica),Ferran Torrent,Columna,la-mirada-del-tafur-colã-â-lecciã-â³-clã-â-ssica-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
443,5,1986,http://images.amazon.com/images/P/8486433193.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Maria JaÃÂ©n</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Women's Fiction,Amorrada al pilÃÂ³ (Columna),Maria JaÃÂ©n,Columna,amorrada-al-pilã-â³-columna-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
444,1,1995,http://images.amazon.com/images/P/0600586898.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Paul Lester</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",History,Blur (Melody Maker),Paul Lester,Hal Leonard Corp,blur-melody-maker-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
445,13,1997,http://images.amazon.com/images/P/1853260622.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Leo Tolstoy</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",History,War and Peace (Wordsworth Classics),Leo Tolstoy,NTC/Contemporary Publishing Company,war-and-peace-wordsworth-classics-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
446,13,1996,http://images.amazon.com/images/P/1857938011.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Simon Nye</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Fantasy,A-Z of Behaving Badly,Simon Nye,Trafalgar Square,a-z-of-behaving-badly,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
447,15,1977,http://images.amazon.com/images/P/0060804157.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Robert A Johnson</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Memoir,He Understanding Masculine Psychology,Robert A Johnson,Harpercollins Publisher,he-understanding-masculine-psychology,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
448,7,2002,http://images.amazon.com/images/P/8466601090.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Horacio Vazquez-Rial</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",True Crime,Las DOS Muertes De Gardel (Ficcionario),Horacio Vazquez-Rial,Ediciones B,las-dos-muertes-de-gardel-ficcionario-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
449,4,1996,http://images.amazon.com/images/P/0140382658.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Marc Gascoigne</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Literary Fiction,You Can Surf the Net: Your Guide to the World of the Internet,Marc Gascoigne,Puffin Books,you-can-surf-the-net-your-guide-to-the-world-of-the-internet,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
450,4,1997,http://images.amazon.com/images/P/0152012966.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Stephanie Maze</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Self-Help,I Want to Be...a Veterinarian (I Want to Be... Series),Stephanie Maze,Harcourt,i-want-to-be-a-veterinarian-i-want-to-be-series-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
451,20,2001,http://images.amazon.com/images/P/0312283784.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Sandra Dallas</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Women's Fiction,Alice's Tulips,Sandra Dallas,St. Martin's Griffin,alice-s-tulips,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
452,9,1982,http://images.amazon.com/images/P/0345297709.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Piers Anthony</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Classics,Centaur Aisle,Piers Anthony,Ballantine Books,centaur-aisle,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
453,9,1985,http://images.amazon.com/images/P/0345313097.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Piers Anthony</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Historical Fiction,Crewel Lye,Piers Anthony,Ballantine Books,crewel-lye,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
454,3,1991,http://images.amazon.com/images/P/0345335465.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Anne McCaffrey</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Cookbooks,Dragonflight (Dragonriders of Pern Trilogy (Paperback)),Anne McCaffrey,Del Rey Books,dragonflight-dragonriders-of-pern-trilogy-paperback-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
455,10,1997,http://images.amazon.com/images/P/0345416848.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: David Gemmell</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Women's Fiction,Last Sword of Power (Stones of Power),David Gemmell,Del Rey Books,last-sword-of-power-stones-of-power-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
456,11,2000,http://images.amazon.com/images/P/0385333404.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Laura Zigman</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Horror,Dating Big Bird,Laura Zigman,Dial Books,dating-big-bird,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
457,15,1992,http://images.amazon.com/images/P/044021145X.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: John Grisham</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Detective and Mystery,The Firm,John Grisham,Bantam Dell Publishing Group,the-firm,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
458,3,1990,http://images.amazon.com/images/P/0449212084.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Margaret Truman</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Essays,Murder at the Kennedy Center (Capital Crime Mysteries),Margaret Truman,Fawcett Books,murder-at-the-kennedy-center-capital-crime-mysteries-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
459,10,2000,http://images.amazon.com/images/P/0553582682.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Nic Kynaston</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Suspense and Thrillers,Guinness World Records 2000 (Guinness Book of Records; 2000),Nic Kynaston,Bantam Books,guinness-world-records-2000-guinness-book-of-records-2000-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
460,8,1997,http://images.amazon.com/images/P/0590947257.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Paula Danziger</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Comic Book or Graphic Novel,Forever Amber Brown (Amber Brown (Paperback)),Paula Danziger,Jump at the Sun,forever-amber-brown-amber-brown-paperback-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
461,15,2003,http://images.amazon.com/images/P/074345829X.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Richard A. Lupoff</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Women's Fiction,Philip Jose Farmer's The Dungeon,Richard A. Lupoff,I Books,philip-jose-farmer-s-the-dungeon,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
462,12,2001,http://images.amazon.com/images/P/0786913878.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Carrie Bebris</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Classics,Pool of Radiance: The Ruins of Myth Drannor (Forgotten Realms),Carrie Bebris,Wizards of the Coast,pool-of-radiance-the-ruins-of-myth-drannor-forgotten-realms-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
463,7,1980,http://images.amazon.com/images/P/0801491827.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Ellen Carol Dubois</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Self-Help,Feminism and Suffrage: The Emergence of an Independent Women's Movement in America; 1848-1869,Ellen Carol Dubois,Cornell University Press,feminism-and-suffrage-the-emergence-of-an-independent-women-s-movement-in-america-1848-1869,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
464,7,1993,http://images.amazon.com/images/P/0816729913.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Candice F. Ransom</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Poetry,Why Are Boys So Weird (Tales from Third Grade),Candice F. Ransom,Troll Communications Llc,why-are-boys-so-weird-tales-from-third-grade-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
465,17,1994,http://images.amazon.com/images/P/0843136685.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Sam Bobrick</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Poetry,Sheldon &amp; Mrs. Levine: An Excruciating Correspondence,Sam Bobrick,Price Stern Sloan,sheldon-amp-mrs-levine-an-excruciating-correspondence,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
466,17,2000,http://images.amazon.com/images/P/0866119531.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Anna Sewell</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Cookbooks,Black Beauty (Great Illustrated Classics (Playmore)),Anna Sewell,Playmore Inc. Publishers,black-beauty-great-illustrated-classics-playmore-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
467,3,1989,http://images.amazon.com/images/P/0866119566.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Charles Dickens</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Cookbooks,Oliver Twist (Great Illustrated Classics),Charles Dickens,Playmore Inc. Publishers,oliver-twist-great-illustrated-classics-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
468,20,1975,http://images.amazon.com/images/P/0870441663.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Donna K Grosvenor</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Biographies and Autobiographies,The wild ponies of Assateague Island (Books for young explorers),Donna K Grosvenor,National Geographic Society,the-wild-ponies-of-assateague-island-books-for-young-explorers-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
469,17,1992,http://images.amazon.com/images/P/1561561428.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Mary Wollstonecraft Shelley</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Science Fiction,Frankenstein (Illustrated Classics Series),Mary Wollstonecraft Shelley,Kidsbooks.Com,frankenstein-illustrated-classics-series-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
470,20,1965,http://images.amazon.com/images/P/0553210092.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: NATHANIEL HAWTHORNE</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Poetry,The Scarlet Letter,NATHANIEL HAWTHORNE,Bantam,the-scarlet-letter,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
471,20,1977,http://images.amazon.com/images/P/0553258524.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Anne McCaffrey</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Suspense and Thrillers,Dragonsong (Harper Hall Trilogy),Anne McCaffrey,Bantam,dragonsong-harper-hall-trilogy-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
472,2,1998,http://images.amazon.com/images/P/0688163726.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Robert Westall</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Fantasy,The Watch House,Robert Westall,HarperTrophy,the-watch-house,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
473,3,1998,http://images.amazon.com/images/P/1569471096.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Valerie Block</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Classics,Was It Something I Said?,Valerie Block,Soho Press,was-it-something-i-said-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
474,16,2000,http://images.amazon.com/images/P/055358099X.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Luanne Rice</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",History,Cloud Nine,Luanne Rice,Bantam Books,cloud-nine,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
475,12,2004,http://images.amazon.com/images/P/0316168815.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Alice Sebold</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",True Crime,The Lovely Bones,Alice Sebold,Back Bay Books,the-lovely-bones,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
476,7,1996,http://images.amazon.com/images/P/014023828X.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: T. Coraghessan Boyle</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Memoir,The Tortilla Curtain,T. Coraghessan Boyle,Penguin Books,the-tortilla-curtain,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
477,5,1998,http://images.amazon.com/images/P/0316314927.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Ellen Gilchrist</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Poetry,Sarah Conley,Ellen Gilchrist,Back Bay Books,sarah-conley,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
478,4,1999,http://images.amazon.com/images/P/0345424719.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: JOHN IRVING</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Women's Fiction,A Widow for One Year,JOHN IRVING,Ballantine Books,a-widow-for-one-year,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
479,15,2003,http://images.amazon.com/images/P/0375414746.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: TIM GAUTREAUX</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Poetry,The Clearing,TIM GAUTREAUX,Knopf,the-clearing,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
480,6,2002,http://images.amazon.com/images/P/0375726403.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Richard Russo</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Memoir,Empire Falls,Richard Russo,Vintage Books USA,empire-falls,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
481,5,2003,http://images.amazon.com/images/P/0385503857.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Margaret Atwood</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Action and Adventure,Oryx and Crake,Margaret Atwood,Nan A. Talese,oryx-and-crake,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
482,8,1997,http://images.amazon.com/images/P/0425156842.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Jostein Gaarder</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Horror,Sophie's World: A Novel About the History of Philosophy (Berkeley Signature Edition),Jostein Gaarder,Berkley Publishing Group,sophie-s-world-a-novel-about-the-history-of-philosophy-berkeley-signature-edition-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
483,17,1999,http://images.amazon.com/images/P/0440226104.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: ANNA QUINDLEN</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Cookbooks,Black and Blue,ANNA QUINDLEN,Dell,black-and-blue,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
484,1,1997,http://images.amazon.com/images/P/0452277337.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Diane Johnson</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Romance,Le Divorce (William Abrahams Book),Diane Johnson,Plume Books,le-divorce-william-abrahams-book-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
485,15,2003,http://images.amazon.com/images/P/0553802488.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: DEAN KOONTZ</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Short Stories,The Face,DEAN KOONTZ,Bantam,the-face,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
486,3,1998,http://images.amazon.com/images/P/0671021001.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Wally Lamb</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Comic Book or Graphic Novel,She's Come Undone (Oprah's Book Club),Wally Lamb,Pocket,she-s-come-undone-oprah-s-book-club-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
487,3,1999,http://images.amazon.com/images/P/0767903579.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Adeline Yen Mah</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Short Stories,Falling Leaves: The True Story of an Unwanted Chinese Daughter,Adeline Yen Mah,Broadway Books,falling-leaves-the-true-story-of-an-unwanted-chinese-daughter,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
488,16,2002,http://images.amazon.com/images/P/0805063897.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: Barbara Ehrenreich</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Horror,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,Owl Books,nickel-and-dimed-on-not-getting-by-in-america,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
489,2,1997,http://images.amazon.com/images/P/0679777431.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: DOROTHY DUNNETT</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Cookbooks,The Game of Kings (Lymond Chronicles; 1),DOROTHY DUNNETT,Vintage,the-game-of-kings-lymond-chronicles-1-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
490,8,1990,http://images.amazon.com/images/P/0553285343.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: JOHN LE CARRE</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Cookbooks,RUSSIA HOUSE; THE,JOHN LE CARRE,Bantam,russia-house-the,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
491,4,1995,http://images.amazon.com/images/P/0486285529.01.LZZZZZZZ.jpg,"<p data-mce-fragment=""1"">
  <b data-mce-fragment=""1"">Author: A. C. Gordon</b>
  <br/>
  <b data-mce-fragment=""1"">Hello world</b>
</p>",Biographies and Autobiographies,Solv-A-Crime Puzzles (Dover Game and Puzzle Activity Books),A. C. Gordon,Dover Publications,solv-a-crime-puzzles-dover-game-and-puzzle-activity-books-,,TRUE,,,,,,,,0,,deny,manual,99,119.0,True,True,,1.0,,FALSE,,,,,,,,,,,,,,,,,kg,
